Saņēmējs,Ziedojuma veids,Vērtība,Deputāts,Frakcija,Datums
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,100,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,09/24/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,40,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,12/10/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,30,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,04/09/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,100,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,04/17/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,845.79,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,04/23/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,57.92,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,04/30/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,18,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,05/08/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,1643.76,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,05/13/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,150,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,07/08/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,130,Aivars Geidāns,Pie frakcijām nepiederošie deputāti,05/07/2021
Jaunā konservatīvā partija,Biedra nauda,200,Normunds Žunna,Jauno konservatīvo frakcija,02/03/2019
Jaunā konservatīvā partija,Biedra nauda,210,Normunds Žunna,Jauno konservatīvo frakcija,02/08/2019
Jaunā konservatīvā partija,Biedra nauda,200,Normunds Žunna,Jauno konservatīvo frakcija,03/11/2019
Jaunā konservatīvā partija,Biedra nauda,200,Normunds Žunna,Jauno konservatīvo frakcija,04/11/2019
Jaunā konservatīvā partija,Biedra nauda,200,Normunds Žunna,Jauno konservatīvo frakcija,05/09/2019
Jaunā konservatīvā partija,Biedra nauda,200,Normunds Žunna,Jauno konservatīvo frakcija,06/11/2019
Jaunā konservatīvā partija,Biedra nauda,200,Normunds Žunna,Jauno konservatīvo frakcija,07/08/2019
Jaunā konservatīvā partija,Biedra nauda,222,Normunds Žunna,Jauno konservatīvo frakcija,08/17/2019
Jaunā konservatīvā partija,Biedra nauda,222,Normunds Žunna,Jauno konservatīvo frakcija,09/09/2019
Jaunā konservatīvā partija,Biedra nauda,-123,Normunds Žunna,Jauno konservatīvo frakcija,10/09/2019
Jaunā konservatīvā partija,Biedra nauda,-200,Normunds Žunna,Jauno konservatīvo frakcija,10/09/2019
Jaunā konservatīvā partija,Nauda,30,Normunds Žunna,Jauno konservatīvo frakcija,07/23/2018
Jaunā konservatīvā partija,Nauda,70,Normunds Žunna,Jauno konservatīvo frakcija,11/25/2018
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,12/10/2018
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,03/09/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,04/10/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,05/12/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,06/09/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,07/10/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,08/08/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,09/10/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,10/12/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,11/10/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,12/11/2020
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,01/15/2021
Jaunā konservatīvā partija,Nauda,22,Normunds Žunna,Jauno konservatīvo frakcija,02/11/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,03/10/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,04/11/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,05/13/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,05/13/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,06/13/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,07/08/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,08/10/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,09/09/2021
Jaunā konservatīvā partija,Nauda,15,Normunds Žunna,Jauno konservatīvo frakcija,09/14/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,10/11/2021
Jaunā konservatīvā partija,Nauda,61,Normunds Žunna,Jauno konservatīvo frakcija,11/09/2021
Jaunā konservatīvā partija,Nauda,100,Normunds Žunna,Jauno konservatīvo frakcija,12/13/2021
"LIKUMS UN KĀRTĪBA, Politiskā partija",Nauda,88.88,Karina Sprūde,Neatkarīgie,03/22/2021
"LIKUMS UN KĀRTĪBA, Politiskā partija",Nauda,1000,Karina Sprūde,Neatkarīgie,09/27/2021
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Manta vai pakalpojums,200,Karina Sprūde,Neatkarīgie,10/08/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Manta vai pakalpojums,370.65,Karina Sprūde,Neatkarīgie,10/09/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,80,Karina Sprūde,Neatkarīgie,07/19/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Karina Sprūde,Neatkarīgie,08/08/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,38.72,Karina Sprūde,Neatkarīgie,08/09/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,1000,Karina Sprūde,Neatkarīgie,09/04/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,500,Karina Sprūde,Neatkarīgie,09/07/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,100,Karina Sprūde,Neatkarīgie,09/14/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,100,Karina Sprūde,Neatkarīgie,09/21/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Karina Sprūde,Neatkarīgie,11/06/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,20,Karina Sprūde,Neatkarīgie,12/09/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,55.93,Ivans Ribakovs,Saskaņa,06/04/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,169.4,Ivans Ribakovs,Saskaņa,07/05/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,152,Ivans Ribakovs,Saskaņa,04/09/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,150,Ivans Ribakovs,Saskaņa,04/25/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,145.2,Ivans Ribakovs,Saskaņa,05/16/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,157.69,Ivans Ribakovs,Saskaņa,06/01/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,350.42,Ivans Ribakovs,Saskaņa,06/01/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,262.81,Ivans Ribakovs,Saskaņa,06/28/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,100,Ivans Ribakovs,Saskaņa,08/19/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,125.84,Ivans Ribakovs,Saskaņa,09/25/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,145.2,Ivans Ribakovs,Saskaņa,09/25/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,45.38,Ivans Ribakovs,Saskaņa,09/25/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,60.5,Ivans Ribakovs,Saskaņa,09/25/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,121.97,Ivans Ribakovs,Saskaņa,09/25/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,193.6,Ivans Ribakovs,Saskaņa,10/18/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,54.45,Ivans Ribakovs,Saskaņa,11/04/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,200,Ivans Ribakovs,Saskaņa,12/02/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,50,Ivans Ribakovs,Saskaņa,12/18/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,114.25,Ivans Ribakovs,Saskaņa,07/06/2021
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,130.08,Ivans Ribakovs,Saskaņa,07/21/2021
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Ivans Ribakovs,Saskaņa,04/24/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,610,Ivans Ribakovs,Saskaņa,06/01/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,340,Ivans Ribakovs,Saskaņa,07/05/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Ivans Ribakovs,Saskaņa,09/21/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,150,Ivans Ribakovs,Saskaņa,09/25/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,690,Ivans Ribakovs,Saskaņa,10/01/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,45,Ivans Ribakovs,Saskaņa,10/12/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,80,Ivans Ribakovs,Saskaņa,10/12/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,700,Ivans Ribakovs,Saskaņa,10/24/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,700,Ivans Ribakovs,Saskaņa,12/06/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Ivans Ribakovs,Saskaņa,02/07/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,90,Ivans Ribakovs,Saskaņa,04/30/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,500,Ivans Ribakovs,Saskaņa,02/24/2020
"Saskaņa, sociāldemokrātiskā partija",Nauda,40,Ivans Ribakovs,Saskaņa,11/02/2020
"Saskaņa, sociāldemokrātiskā partija",Nauda,600,Ivans Ribakovs,Saskaņa,12/23/2020
"Saskaņa, sociāldemokrātiskā partija",Nauda,185,Ivans Ribakovs,Saskaņa,02/25/2021
"Saskaņa, sociāldemokrātiskā partija",Nauda,25,Ivans Ribakovs,Saskaņa,04/08/2021
"Saskaņa, sociāldemokrātiskā partija",Nauda,120,Ivans Ribakovs,Saskaņa,04/21/2021
"Saskaņa, sociāldemokrātiskā partija",Nauda,100,Ivans Ribakovs,Saskaņa,08/11/2021
Jaunā konservatīvā partija,Nauda,30,Jānis Cielēns,Jauno konservatīvo frakcija,05/16/2018
Jaunā konservatīvā partija,Nauda,15,Jānis Cielēns,Jauno konservatīvo frakcija,06/04/2018
Jaunā konservatīvā partija,Nauda,10,Jānis Cielēns,Jauno konservatīvo frakcija,07/13/2018
Jaunā konservatīvā partija,Nauda,100,Jānis Cielēns,Jauno konservatīvo frakcija,07/25/2018
Jaunā konservatīvā partija,Nauda,25,Jānis Cielēns,Jauno konservatīvo frakcija,08/10/2018
Jaunā konservatīvā partija,Nauda,60,Jānis Cielēns,Jauno konservatīvo frakcija,09/13/2018
Jaunā konservatīvā partija,Nauda,150,Jānis Cielēns,Jauno konservatīvo frakcija,09/18/2018
Jaunā konservatīvā partija,Nauda,100,Jānis Cielēns,Jauno konservatīvo frakcija,09/19/2018
Jaunā konservatīvā partija,Nauda,100,Jānis Cielēns,Jauno konservatīvo frakcija,12/05/2018
Jaunā konservatīvā partija,Nauda,230,Jānis Cielēns,Jauno konservatīvo frakcija,03/06/2019
Jaunā konservatīvā partija,Nauda,200,Jānis Cielēns,Jauno konservatīvo frakcija,04/08/2019
Jaunā konservatīvā partija,Nauda,50,Jānis Cielēns,Jauno konservatīvo frakcija,05/02/2019
Jaunā konservatīvā partija,Nauda,200,Jānis Cielēns,Jauno konservatīvo frakcija,05/08/2019
Jaunā konservatīvā partija,Nauda,200,Jānis Cielēns,Jauno konservatīvo frakcija,06/06/2019
Jaunā konservatīvā partija,Nauda,45,Jānis Cielēns,Jauno konservatīvo frakcija,06/25/2019
Jaunā konservatīvā partija,Nauda,200,Jānis Cielēns,Jauno konservatīvo frakcija,07/08/2019
Jaunā konservatīvā partija,Nauda,85,Jānis Cielēns,Jauno konservatīvo frakcija,07/30/2019
Jaunā konservatīvā partija,Nauda,220,Jānis Cielēns,Jauno konservatīvo frakcija,08/07/2019
Jaunā konservatīvā partija,Nauda,230,Jānis Cielēns,Jauno konservatīvo frakcija,09/30/2019
Jaunā konservatīvā partija,Nauda,230,Jānis Cielēns,Jauno konservatīvo frakcija,10/31/2019
Jaunā konservatīvā partija,Nauda,230,Jānis Cielēns,Jauno konservatīvo frakcija,12/16/2019
Jaunā konservatīvā partija,Nauda,90,Jānis Cielēns,Jauno konservatīvo frakcija,12/16/2019
Jaunā konservatīvā partija,Nauda,180,Jānis Cielēns,Jauno konservatīvo frakcija,03/01/2020
Jaunā konservatīvā partija,Nauda,400,Jānis Cielēns,Jauno konservatīvo frakcija,07/03/2020
Jaunā konservatīvā partija,Nauda,350,Jānis Cielēns,Jauno konservatīvo frakcija,11/12/2020
Jaunā konservatīvā partija,Nauda,420,Jānis Cielēns,Jauno konservatīvo frakcija,05/25/2021
Jaunā konservatīvā partija,Nauda,5,Jānis Cielēns,Jauno konservatīvo frakcija,09/24/2021
Attīstībai/Par!,Nauda,100,Inese Voika,Attīstībai/Par!,08/17/2018
Attīstībai/Par!,Nauda,34,Inese Voika,Attīstībai/Par!,09/17/2018
Attīstībai/Par!,Nauda,20,Inese Voika,Attīstībai/Par!,10/06/2018
Attīstībai/Par!,Nauda,200,Inese Voika,Attīstībai/Par!,10/15/2018
Attīstībai/Par!,Nauda,5,Inese Voika,Attīstībai/Par!,11/24/2018
Kustība Par!,Nauda,10,Inese Voika,Attīstībai/Par!,03/04/2019
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,03/15/2019
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,10/09/2019
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,03/12/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,04/12/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,05/12/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,06/12/2020
Kustība Par!,Nauda,25,Inese Voika,Attīstībai/Par!,06/28/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,07/12/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,08/12/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,08/24/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,09/12/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,10/12/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,11/12/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,12/12/2020
Kustība Par!,Nauda,100,Inese Voika,Attīstībai/Par!,12/28/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,12/29/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,12/29/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,12/29/2020
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,02/04/2021
Kustība Par!,Nauda,100,Inese Voika,Attīstībai/Par!,04/08/2021
Kustība Par!,Nauda,300,Inese Voika,Attīstībai/Par!,06/20/2021
Kustība Par!,Nauda,20,Inese Voika,Attīstībai/Par!,09/12/2021
Kustība Par!,Nauda,500,Inese Voika,Attīstībai/Par!,11/22/2021
Kustība Par!,Nauda,500,Inese Voika,Attīstībai/Par!,11/22/2021
Kustība Par!,Nauda,10,Inese Voika,Attīstībai/Par!,12/08/2021
Kustība Par!,Nauda,10,Inese Voika,Attīstībai/Par!,12/08/2021
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,26,Ēriks Pucens,Pie frakcijām nepiederošie deputāti,08/21/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Ēriks Pucens,Pie frakcijām nepiederošie deputāti,11/08/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Ēriks Pucens,Pie frakcijām nepiederošie deputāti,07/09/2020
Latvijas Zaļā partija,Nauda,350,Edgars Tavars,Zaļo un Zemnieku Savienība,08/30/2018
Latvijas Zaļā partija,Nauda,500,Edgars Tavars,Zaļo un Zemnieku Savienība,03/31/2021
Latvijas Zaļā partija,Nauda,400,Edgars Tavars,Zaļo un Zemnieku Savienība,05/21/2021
Latvijas Zaļā partija,Nauda,400,Edgars Tavars,Zaļo un Zemnieku Savienība,05/21/2021
Latvijas Zaļā partija,Nauda,1000,Edgars Tavars,Zaļo un Zemnieku Savienība,09/24/2021
Latvijas Zaļā partija,Nauda,1000,Edgars Tavars,Zaļo un Zemnieku Savienība,09/24/2021
Latvijas Zaļā partija,Nauda,200,Edgars Tavars,Zaļo un Zemnieku Savienība,11/29/2021
Zaļo un Zemnieku savienība,Manta vai pakalpojums,170,Edgars Tavars,Zaļo un Zemnieku Savienība,08/10/2018
Zaļo un Zemnieku savienība,Manta vai pakalpojums,167.26,Edgars Tavars,Zaļo un Zemnieku Savienība,08/31/2018
Zaļo un Zemnieku savienība,Manta vai pakalpojums,568.23,Edgars Tavars,Zaļo un Zemnieku Savienība,11/02/2018
Zaļo un Zemnieku savienība,Manta vai pakalpojums,121.41,Edgars Tavars,Zaļo un Zemnieku Savienība,06/12/2019
Zaļo un Zemnieku savienība,Nauda,180,Edgars Tavars,Zaļo un Zemnieku Savienība,09/23/2021
Zaļo un Zemnieku savienība,Nauda,3000,Raimonds Bergmanis,Zaļo un Zemnieku Savienība,06/03/2018
Zaļo un Zemnieku savienība,Nauda,2000,Raimonds Bergmanis,Zaļo un Zemnieku Savienība,11/02/2018
Zaļo un Zemnieku savienība,Nauda,1200,Raimonds Bergmanis,Zaļo un Zemnieku Savienība,05/15/2019
Zaļo un Zemnieku savienība,Nauda,14,Raimonds Bergmanis,Zaļo un Zemnieku Savienība,07/30/2019
"Jaunā VIENOTĪBA (Nacionālās VIENOTĪBAS apvienība; Partijas Jaunais laiks, partijas Pilsoniskā savienība un partijas Sabiedrība Citai Politikai apvienība; VIENOTĪBA)",Manta vai pakalpojums,191.18,Rihards Kozlovskis,Jaunā Vienotība,10/30/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Manta vai pakalpojums,1140,Ivars Puga,Pie frakcijām nepiederošie deputāti,08/28/2020
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,300,Ivars Puga,Pie frakcijām nepiederošie deputāti,10/27/2018
Attīstībai/Par!,Manta vai pakalpojums,89.63,Gatis Zamurs,Attīstībai/Par!,07/04/2018
Attīstībai/Par!,Manta vai pakalpojums,50,Gatis Zamurs,Attīstībai/Par!,07/13/2018
Attīstībai/Par!,Manta vai pakalpojums,50,Gatis Zamurs,Attīstībai/Par!,07/19/2018
Attīstībai/Par!,Manta vai pakalpojums,43.94,Gatis Zamurs,Attīstībai/Par!,07/24/2018
Attīstībai/Par!,Manta vai pakalpojums,25.44,Gatis Zamurs,Attīstībai/Par!,08/02/2018
Attīstībai/Par!,Manta vai pakalpojums,50,Gatis Zamurs,Attīstībai/Par!,08/02/2018
Attīstībai/Par!,Manta vai pakalpojums,50,Gatis Zamurs,Attīstībai/Par!,08/21/2018
Attīstībai/Par!,Manta vai pakalpojums,50,Gatis Zamurs,Attīstībai/Par!,08/28/2018
Attīstībai/Par!,Manta vai pakalpojums,126.52,Gatis Zamurs,Attīstībai/Par!,09/02/2018
Attīstībai/Par!,Manta vai pakalpojums,50,Gatis Zamurs,Attīstībai/Par!,09/04/2018
Attīstībai/Par!,Manta vai pakalpojums,50,Gatis Zamurs,Attīstībai/Par!,09/07/2018
Attīstībai/Par!,Manta vai pakalpojums,170.93,Gatis Zamurs,Attīstībai/Par!,10/04/2018
Attīstībai/Par!,Manta vai pakalpojums,222.4,Gatis Zamurs,Attīstībai/Par!,10/06/2018
Attīstībai/Par!,Manta vai pakalpojums,47.19,Gatis Zamurs,Attīstībai/Par!,08/23/2020
Attīstībai/Par!,Manta vai pakalpojums,75.02,Gatis Zamurs,Attīstībai/Par!,08/25/2020
Attīstībai/Par!,Manta vai pakalpojums,48.4,Gatis Zamurs,Attīstībai/Par!,08/26/2020
Attīstībai/Par!,Manta vai pakalpojums,84.7,Gatis Zamurs,Attīstībai/Par!,08/27/2020
Attīstībai/Par!,Manta vai pakalpojums,107.69,Gatis Zamurs,Attīstībai/Par!,08/30/2020
Attīstībai/Par!,Nauda,20,Gatis Zamurs,Attīstībai/Par!,09/12/2018
Attīstībai/Par!,Nauda,1000,Gatis Zamurs,Attīstībai/Par!,09/28/2018
Attīstībai/Par!,Nauda,60,Gatis Zamurs,Attīstībai/Par!,10/06/2018
Attīstībai/Par!,Nauda,512.5,Gatis Zamurs,Attīstībai/Par!,08/04/2020
Latvijas attīstībai,Biedra nauda,2500,Gatis Zamurs,Attīstībai/Par!,03/28/2018
Latvijas attīstībai,Manta vai pakalpojums,100,Gatis Zamurs,Attīstībai/Par!,04/16/2021
Latvijas attīstībai,Nauda,500,Gatis Zamurs,Attīstībai/Par!,10/04/2018
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,11/10/2019
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,12/10/2019
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,01/15/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,02/10/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,03/12/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,04/10/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,05/10/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,06/16/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,07/10/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,08/10/2020
Latvijas attīstībai,Nauda,515,Gatis Zamurs,Attīstībai/Par!,08/16/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,09/10/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,11/12/2020
Latvijas attīstībai,Nauda,35,Gatis Zamurs,Attīstībai/Par!,12/10/2020
Latvijas attīstībai,Nauda,25,Gatis Zamurs,Attīstībai/Par!,03/21/2021
Latvijas attīstībai,Nauda,240,Gatis Zamurs,Attīstībai/Par!,03/24/2021
Latvijas attīstībai,Nauda,30.25,Gatis Zamurs,Attīstībai/Par!,03/28/2021
Latvijas attīstībai,Nauda,30.25,Gatis Zamurs,Attīstībai/Par!,04/11/2021
Latvijas attīstībai,Nauda,320,Gatis Zamurs,Attīstībai/Par!,04/12/2021
Latvijas attīstībai,Nauda,30.25,Gatis Zamurs,Attīstībai/Par!,04/19/2021
Latvijas attīstībai,Nauda,30.25,Gatis Zamurs,Attīstībai/Par!,04/20/2021
Latvijas attīstībai,Nauda,242,Gatis Zamurs,Attīstībai/Par!,04/26/2021
Latvijas attīstībai,Nauda,381.15,Gatis Zamurs,Attīstībai/Par!,05/18/2021
Latvijas attīstībai,Nauda,11.07,Gatis Zamurs,Attīstībai/Par!,05/24/2021
Latvijas attīstībai,Nauda,172.06,Gatis Zamurs,Attīstībai/Par!,05/27/2021
Latvijas attīstībai,Nauda,50,Gatis Zamurs,Attīstībai/Par!,05/28/2021
Latvijas attīstībai,Nauda,100,Gatis Zamurs,Attīstībai/Par!,11/01/2021
Latvijas attīstībai,Nauda,760,Gatis Zamurs,Attīstībai/Par!,11/16/2021
Attīstībai/Par!,Manta vai pakalpojums,6.55,Vita Anda Tērauda,Attīstībai/Par!,10/05/2018
Attīstībai/Par!,Manta vai pakalpojums,20,Vita Anda Tērauda,Attīstībai/Par!,10/05/2018
Attīstībai/Par!,Manta vai pakalpojums,6.4,Vita Anda Tērauda,Attīstībai/Par!,11/01/2018
Attīstībai/Par!,Nauda,24,Vita Anda Tērauda,Attīstībai/Par!,08/22/2018
Attīstībai/Par!,Nauda,20,Vita Anda Tērauda,Attīstībai/Par!,09/28/2018
Attīstībai/Par!,Nauda,20,Vita Anda Tērauda,Attīstībai/Par!,05/24/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,01/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,02/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,03/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,04/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,05/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,06/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,07/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,08/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,09/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,10/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,11/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,12/25/2019
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,01/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,02/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,03/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,04/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,05/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,06/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,07/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,08/25/2020
